VIO_ID,ACCT_NUM,ACCT_OWNER,VIOLATION_NUM,VIO_LAW_NUM,VIO_LAW_DESC,VIO_DATE,ACTION,PREM_ADDR,BIN,COMMUNITY.BOARD,COUNCIL.DISTRICT,BBL,LATITUDE,LONGITUDE,POSTCODE,BOROUGH,NUMBER,STREET,CENSUS.TRACT,NTA
12768,36353613,HUNTER COLLEGE(BSMT),E487104,RH-1,INSTALL FIRE PROTECTION ORDER,10/8/2016,OPEN,71 E 94 ST,1047404,108,4,1015060021,40.785819,-73.95389,10128,MN,71,E 94 ST,16001,Upper East Side-Carnegie Hill
44828,87103529,NYC DOE MS 379,E561126,PA 32,HAVE I.F.A. RESTORED TO WORKING ORDER,10/1/2018,OPEN,124-06 14 AVE,4098406,407,19,4040890045,40.78509,-73.843505,11356,QN,124-06,14 AVE,925,College Point
12778,36010155,THE N Y JUNIOR LEAGUE,E432306,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,12/29/2015,OPEN,130 E 80 ST,1047491,108,4,1015080061,40.775699,-73.959045,10075,MN,130,E 80 ST,140,Upper East Side-Carnegie Hill
31873,33313602,PLATINUM ENERGY GROUP,E375311,OTHER0001,SEE FOLDER INFORMATION,12/17/2013,OPEN,245 MESEROLE AVE,3065442,301,33,3026040001,40.729362,-73.946552,11222,BK,245,MESEROLE AVE,573,Greenpoint
26116,8014326,BUCKEYE TERMINAL LLC,E491557,OTHER0001,SEE FOLDER INFORMATION,5/8/2018,OPEN,1040 E 149 ST,2097202,201,17,2025990092,40.804617,-73.903211,10455,BX,1040,E 149 ST,19,Mott Haven-Port Morris
11367,30284442,TIAA CREF,E524369,OTHER0001,SEE FOLDER INFORMATION,9/5/2017,OPEN,730 3 AVE,1036195,106,4,1013000033,40.753164,-73.973193,10017,MN,730,3 AVE,92,Turtle Bay-East Midtown
24243,27100486,JOMANO SERVICES STATION,E318586,OTHER0001,SEE FOLDER INFORMATION,9/15/2018,OPEN,1514 BRONXDALE AVE,2043895,211,13,2040620028,40.842966,-73.854374,10462,BX,1514,BRONXDALE AVE,256,Van Nest-Morris Park-Westchester Square
433,33156084,OLD SLIP PROP LLC,E539035,OTHER0001,SEE FOLDER INFORMATION,9/12/2018,OPEN,32 OLD SLIP,1000867,101,1,1000350001,40.703788,-74.007723,10005,MN,32,OLD SLIP,7,Battery Park City-Lower Manhattan
35970,31267214,PS 186 DR. I A GLADSTONE,E502506,PBU-84,Prov clearance to light fixtures,9/12/2017,OPEN,7601 19 AVE,3160923,311,47,3062390001,40.611098,-73.994555,11214,BK,7601,19 AVE,274,Bensonhurst West
41475,34176040,ATLANTIC YARDS PLAZA LLE,E534918,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,10/9/2018,OPEN,673 ATLANTIC AVE,3397489,302,35,3020047501,40.683259,-73.973348,11217,BK,673,ATLANTIC AVE,179,Fort Greene
867,38039798,MACKLOWE MANAGEMENT,E505469,OTHER0001,SEE FOLDER INFORMATION,1/25/2018,OPEN,156 WILLIAM ST,1001281,101,1,1000937501,40.709873,-74.005571,10038,MN,156,WILLIAM ST,1501,Battery Park City-Lower Manhattan
52047,92035211,S.I.TECH H.S.(-1),E350638,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,2/25/2014,OPEN,485 CLAWSON ST,5107621,502,50,5042440001,40.568122,-74.116251,10306,SI,485,CLAWSON ST,134,New Dorp-Midland Beach
45521,23072051,ST NICHOLAS GREEK,E439077,RH-86,HYRDOSTATIC TEST REQUIRED,3/14/2016,OPEN,196-10 NORTHERN BLVD,4124560,411,19,4055200001,40.75748,-73.785234,11358,QN,196-10,NORTHERN BLVD,145101,Auburndale
51007,1184399,MTA NYC TRANSIT,E401175,SPK 19,REPAIR/ REPLACE GAUGE FOR PRESSURE TANK,1/4/2017,OPEN,1390 CASTLETON AVE,5005721,501,49,5002150001,40.632964,-74.129085,10302,SI,1390,CASTLETON AVE,13302,West New Brighton-New Brighton-St. George
50253,38232542,ONE FULTON SQUARE CONDO,E548622,OTHER0001,SEE FOLDER INFORMATION,7/11/2018,OPEN,39-16 PRINCE ST,4539244,407,20,4049737501,40.759056,-73.832279,11354,QN,39-16,PRINCE ST,871,Flushing
38638,31241102,CAFE FICA CORP,E372193,RH3,FIRE SYS HAS BEEN ALTERED-LEGALIZE ORDER,9/27/2013,OPEN,689 WASHINGTON AVE,3325273,308,35,3011540001,40.676676,-73.963355,11238,BK,689,WASHINGTON AVE,205,Prospect Heights
12461,38355525,MEZZALUNA-SOLID FUEL,E556232,RH-85,REINSPECTION REQUIRED,10/15/2018,OPEN,1295 3 AVE,1044020,108,4,1014290002,40.771158,-73.959259,10021,MN,1295,3 AVE,134,Lenox Hill-Roosevelt Island
26922,35015387,NYC SCH CONSTRUCT AUTH,E454291,OTHER0001,SEE FOLDER INFORMATION,1/7/2015,OPEN,2239 CROTONA AVE,2118253,206,15,2030840001,40.850793,-73.886365,10457,BX,2239,CROTONA AVE,391,Belmont
36532,98038797,KING'S PIZZA,E512033,RH-18,CONSTRUCTION OF DUCT (MATERIALS),3/19/2018,OPEN,1688 E 16 ST,3182978,315,48,3067980006,40.608461,-73.957472,11229,BK,1688,E 16 ST,552,Madison
7761,35261882,LA TARTE(PIZZA OVEN-1FL),E434612,RH-72,STORAGE OF EXCESS WOOD  & CHARCOAL,9/16/2015,OPEN,153 E 33 ST,1018497,106,2,1008890029,40.745598,-73.979437,10016,MN,153,E 33 ST,72,Murray Hill-Kips Bay
23109,38270039,ANTONIO'S TRATTORIA CONP,E529059,SPPA 4,NO PA PERMIT,8/3/2018,OPEN,2370 BELMONT AVE,2012169,206,15,2030740037,40.854232,-73.886467,10458,BX,2370,BELMONT AVE,391,Belmont
1764,1238906,ANDWAR REALTY CO INC.,E 520270,OTHER0001,SEE FOLDER INFORMATION,1/30/2018,OPEN,62 E BROADWAY,1003504,103,1,1002810029,40.713834,-73.995143,10002,MN,62,E BROADWAY,8,Chinatown
31447,34076059,VINEGAR HILL NYC LLC,E471855,PA 7,PROV COO OR LETTER OF NO OBJ FROM DOB,7/27/2016,OPEN,303 BEDFORD AVE,3062959,301,34,3024060005,40.713499,-73.961716,11211,BK,303,BEDFORD AVE,551,North Side-South Side
46176,24156200,PS 64 JOSEPH P ADDABBO,E323789,PBU-24A,Provide illuminate exit sign(s),7/28/2011,OPEN,82-01 101 AVE,4188214,409,32,4090530014,40.68205,-73.856964,11416,QN,82-01,101 AVE,42,Woodhaven
5744,37223807,21 BUILDING CORP,E490146,OTHER0001,SEE FOLDER INFORMATION,7/11/2017,OPEN,22 W 21 ST,1015505,105,3,1008220054,40.740713,-73.992129,10010,MN,22,W 21 ST,54,Hudson Yards-Chelsea-Flatiron-Union Square
42657,24163438,PS 166 HENRY GRADSTEIN,E368677,PBU-9,CONDUCT FIRE DRILLS AS PER RCNY 39-02,10/7/2011,OPEN,33-09 35 AVE,4008220,401,26,4006100001,40.757492,-73.926238,11106,QN,33-09,35 AVE,57,Astoria
32213,24089633,FERRARA DELI & GRILL,E378193,RH1,REQUIRED SYS NOT PROVIDED-INSTALL ORDERS,6/19/2013,OPEN,184 MASPETH AVE,3070265,301,34,3029090015,40.716857,-73.935257,11211,BK,184,MASPETH AVE,449,East Williamsburg
26297,37033404,SARSEN REALTY,E495018,OTHER0001,SEE FOLDER INFORMATION,1/18/2017,OPEN,400 E 145 ST,2098220,201,8,2022890003,40.813135,-73.919533,10454,BX,400,E 145 ST,43,Mott Haven-Port Morris
15620,98055254,N.Y. MERCANTILE EXCHANGE,E343970,EAP-1,PREPARE EAP PLAN AS PER GUIDELINE,3/14/2012,OPEN,6 HARRISON ST,1066447,101,1,1001817503,40.718857,-74.009116,10013,MN,6,HARRISON ST,39,SoHo-TriBeCa-Civic Center-Little Italy
21001,20018446,ACS/DIV OF YOUTH FAMILY,E511973,PA 48,DISCONTINUE OPERATE MVRS WITHOUT PERMIT,10/15/2018,OPEN,560 BROOK AVE,2000133,201,17,2022760001,40.815617,-73.913932,10455,BX,560,BROOK AVE,71,Melrose South-Mott Haven North
42807,33003302,THAT'S A WRAP(1FL),E347006,RH-82,"PROV 16"" SPACING BET OPEN FLAME & FRYER",12/18/2012,OPEN,38-01 30 AVE,4010768,401,22,4006620041,40.764274,-73.915222,11103,QN,38-01,30 AVE,6502,Astoria
5019,38011771,AMERICAN REALTY CAPITAL,E505706,OTHER0001,SEE FOLDER INFORMATION,11/22/2017,OPEN,229 W 36 ST,1014441,105,3,1007860023,40.753031,-73.990845,10018,MN,229,W 36 ST,109,Midtown-Midtown South
23321,28063741,24 HOUR FITNESS,E521208,SPPA 4,NO PA PERMIT,2/23/2018,OPEN,2501 GRAND CONCOURSE,2013811,207,14,2031670001,40.862995,-73.897433,10468,BX,2501,GRAND CONCOURSE,401,Bedford Park-Fordham North
5010,23102387,251 W 36 ST RLTY LLC,E46738510,HRU-8,V.O. ENFORCED-SUMMONS ISSUED,10/3/2018,OPEN,255 W 36 ST,1014438,105,3,1007860013,40.753288,-73.991455,10018,MN,255,W 36 ST,109,Midtown-Midtown South
47212,28051605,PS/IS 295Q,E368940,PBU-71B,PROV SEMI-AN INSPECT,10/13/2011,OPEN,222-14 JAMAICA AVE,4231378,413,23,4108130005,40.720748,-73.731409,11428,QN,222-14,JAMAICA AVE,568,Queens Village
27020,26014415,JACKFRY'S CAFE,E255955,RH1,REQUIRED SYS NOT PROVIDED-INSTALL ORDERS,5/16/2008,OPEN,1265 WARD AVE,2124705,209,18,2037740047,40.831006,-73.877979,10472,BX,1265,WARD AVE,54,West Farms-Bronx River
15210,93057867,NYC DEPT OF EDUCATION,E455482,RH-85,REINSPECTION REQUIRED,4/26/2016,OPEN,180 WADSWORTH AVE,1063928,112,10,1021640032,40.850651,-73.934691,10033,MN,180,WADSWORTH AVE,271,Washington Heights North
44160,87002648,N Y C DEPT OF EDUCATION,E469011,PA 32,HAVE I.F.A. RESTORED TO WORKING ORDER,11/14/2017,OPEN,60-02 60 LA,4060987,405,30,4027320018,40.716356,-73.904151,11378,QN,60-02,60 LA,599,Maspeth
27891,38213666,S J FUEL CO INC,E519109,HCU8,,6/22/2018,OPEN,601 UNION ST,3007206,306,39,3004340001,40.678559,-73.984912,11215,BK,601,UNION ST,119,Park Slope-Gowanus
37588,280651,ALMONTE LAND FOOD CORP,E494150,SPK 15,"PROVIDE 3/4"" BALL DRIP OR GATE VALUE",2/28/2017,OPEN,5101 AVE N,3219997,318,46,3078760001,40.619296,-73.925299,11234,BK,5101,AVE N,680,Flatlands
614,35310531,BURGER KING CORP.,E508828,CD-17,,12/27/2018,OPEN,106 LIBERTY ST,1001043,101,1,1000520030,40.709576,-74.01199,10006,MN,106,LIBERTY ST,13,Battery Park City-Lower Manhattan
11415,37330834,"KIMBERLY HOLDINGS, LLC",E511079,PA 40,PROVIDE FSD ON DUTY,10/27/2017,OPEN,145 E 50 ST,1036454,106,4,1013050028,40.756341,-73.971373,10022,MN,145,E 50 ST,100,Turtle Bay-East Midtown
40774,29077104,NYC CUNY-BKLY COLLEGE,E466898,SPK 15,"PROVIDE 3/4"" BALL DRIP OR GATE VALUE",6/9/2016,OPEN,2900 BEDFORD AVE,3347326,314,45,3075520100,40.63176,-73.953481,11210,BK,2900,BEDFORD AVE,772,Flatbush
12786,21080619,TIRAMISU(WOOD BURNING,E432570,RH-24,INSULATION OF GREASE DUCTS,3/22/2016,OPEN,1410 3 AVE,1047521,108,5,1015090033,40.775175,-73.956989,10028,MN,1410,3 AVE,140,Upper East Side-Carnegie Hill
23142,31270200,AQUINAS HS,E557922,PBU-14,PROVIDE DIAGRAM SIGN WHERE REQUIRED,5/29/2018,OPEN,685 E 182 ST,2012410,206,15,2030850030,40.851385,-73.887352,10457,BX,685,E 182 ST,391,Belmont
1486,91045484,BEIJING POP KABOB RESTAU,E410704,RH3,FIRE SYS HAS BEEN ALTERED-LEGALIZE ORDER,12/23/2015,OPEN,122 MULBERRY ST,1002634,102,1,1002050012,40.717809,-73.99795,10013,MN,122,MULBERRY ST,41,SoHo-TriBeCa-Civic Center-Little Italy
10820,89062475,METROPOLITAN TRANSIT,E343840,HRU-15,DISCONTINUE STORAGE-MER,2/23/2012,OPEN,89 E 42 ST,1035381,105,4,1012800001,40.752724,-73.977221,10017,MN,89,E 42 ST,92,Turtle Bay-East Midtown
21563,33019548,NYC DCAS,E463029,PA 32,HAVE I.F.A. RESTORED TO WORKING ORDER,3/28/2016,OPEN,851 GRAND CONCOURSE,2002869,204,8,2024680001,40.826277,-73.923806,10451,BX,851,GRAND CONCOURSE,63,West Concourse
6774,89004303,304 PARK AVE SOUTH LLC,E517669,HRU-22,REMOVE OBSTRUCTION FROM HALL/CORR,12/13/2018,OPEN,44 E 23 ST,1016287,105,2,1008510041,40.740151,-73.986977,10010,MN,44,E 23 ST,56,Hudson Yards-Chelsea-Flatiron-Union Square
13989,33258336,MARLOW BISTRO(1FL),E522347,RH-23,ROOF TOP TERMINATION,9/25/2017,OPEN,1018 AMSTERDAM AVE,1056714,107,7,1018810035,40.802895,-73.9643,10025,MN,1018,AMSTERDAM AVE,195,Morningside Heights
43748,35335637,INTERNATIONAL HS FOR,E558951,PBU-52,Limit size of walls decorations,10/31/2018,OPEN,48-01 90 ST,4045629,404,25,4018490001,40.740826,-73.87408,11373,QN,48-01,90 ST,461,Elmhurst
26840,20064135,WILDLIFE CONSERVATN CTR,E534636,RH-3,LEGALIZE - SYSTEM ALTERED,9/18/2018,OPEN,2300 SOUTHERN BLVD,2116700,206,15,2031200020,40.851086,-73.881523,10460,BX,2300,SOUTHERN BLVD,334,park-cemetery-etc-Bronx
29296,221044,350 BKLY RLTY LLC,E477313,OTHER0001,SEE FOLDER INFORMATION,2/7/2017,OPEN,350 STERLING ST,3035095,309,40,3013210021,40.66299,-73.949076,11225,BK,350,STERLING ST,329,Prospect Lefferts Gardens-Wingate
26209,32223943,WAYNE HEAVEN,E359527,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,7/26/2012,OPEN,3813 BOSTON RD,2097416,212,12,2049180001,40.881665,-73.838285,10466,BX,3813,BOSTON RD,484,Eastchester-Edenwald-Baychester
2682,34165001,US POLO ASSN.,E416484,OTHER0001,SEE FOLDER INFORMATION,4/23/2014,OPEN,487 BROADWAY,1007047,102,1,1004740029,40.72189,-74.00037,10013,MN,487,BROADWAY,47,SoHo-TriBeCa-Civic Center-Little Italy
21850,35378538,84X393 UNIVERSITY PREP,E543668,PBU-40,Prov CoF for maint of spk/IFA,5/8/2018,OPEN,600 SAINT ANNS AVE,2004314,201,17,2026160001,40.814702,-73.912049,10455,BX,600,SAINT ANNS AVE,73,Melrose South-Mott Haven North
13304,35172709,K.F.C(1-FLOOR),E444322,RH-19,TYPE I HOODS Û CONTINUOUS EXTERNAL WELD,6/9/2015,OPEN,1922 3 AVE,1052005,111,8,1016330040,40.79155,-73.945093,10029,MN,1922,3 AVE,172,East Harlem South
34145,29147154,KATIE O'S(1FL),E443525,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,2/6/2015,OPEN,452 E NEW YORK AVE,3106516,309,40,3047920001,40.661516,-73.94763,11225,BK,452,E NEW YORK AVE,806,Prospect Lefferts Gardens-Wingate
19933,38293874,THREE PARK AVENUE BLDG,E539881,OTHER0001,SEE FOLDER INFORMATION,8/23/2018,OPEN,3 PARK AVE,1087537,105,2,1008897501,40.746441,-73.980985,10016,MN,3,PARK AVE,72,Murray Hill-Kips Bay
8459,89064513,MARRIOTT INT'L,E274520,STP 2,RESTORESTANDPIPESYSTEMTOPROPERWORKING,10/12/2011,OPEN,801 7 AVE,1023159,105,4,1010050001,40.762384,-73.981439,10019,MN,801,7 AVE,131,Midtown-Midtown South
4194,34007617,408 W 15 MEMBERS LLC,E443062,PA 32,HAVE I.F.A. RESTORED TO WORKING ORDER,2/25/2015,OPEN,408 W 15 ST,1012538,104,3,1007120040,40.741775,-74.005792,10011,MN,408,W 15 ST,83,Hudson Yards-Chelsea-Flatiron-Union Square
5873,38147724,PETSMART #3077,E523824,OTHER0001,SEE FOLDER INFORMATION,4/9/2018,OPEN,1107 BROADWAY,1015602,105,3,1008267501,40.742723,-73.989629,10010,MN,1107,BROADWAY,58,Hudson Yards-Chelsea-Flatiron-Union Square
18243,22092357,PLAZA WEST ASSOC. LLC,E279701,HRU-3,PROVIDE LOA FOR ALARM SYSTEM,8/4/2009,OPEN,636 11 AVE,1083796,104,3,1010750001,40.763552,-73.995755,10036,MN,636,11 AVE,129,Clinton
51969,24167009,PS 20 PORT RICHMOND,E323377,PBU-27,NOT STORE BELONGINGS UNDER THE BED,5/20/2011,OPEN,161 PARK AVE,5106979,501,49,5010200001,40.636608,-74.132492,10302,SI,161,PARK AVE,207,Port Richmond
36035,38003430,SANTANDER,E523715,OTHER0001,SEE FOLDER INFORMATION,4/10/2018,OPEN,1769 86 ST,3165744,311,43,3063430050,40.607635,-74.002667,11214,BK,1769,86 ST,178,Bath Beach
30871,20003331,APPLEBEE'S,E530278,RH-86,HYRDOSTATIC TEST REQUIRED,9/18/2018,OPEN,395 FLATBUSH AVE EX,3058594,302,35,3020930001,40.689329,-73.980777,11201,BK,395,FLATBUSH AVE EX,33,Fort Greene
21788,31055114,FINESSE FURNITURE,E417178,SPRY00B31,FILE PLANS OF INSTALLATION WITH BLDGS,1/6/2016,OPEN,432 AUSTIN PL,2004107,201,8,2026010007,40.809108,-73.905351,10455,BX,432,AUSTIN PL,31,Mott Haven-Port Morris
35532,33301631,NYC DEPT OF EDUCATION,E371800,RH2,NO REC OF SYS LISTED IN FILES-LEGALIZE,12/3/2013,OPEN,1171 65 ST,3142008,310,38,3057450029,40.62787,-74.003944,11219,BK,1171,65 ST,212,Dyker Heights
5277,85029635,MIKLOS REAL ESTATE,E298345,SPK 18,MAINT ADEQ AIR/WATER RATIO PRESSURE TNK,3/9/2011,OPEN,110 W 27 ST,1015048,105,3,1008020050,40.745547,-73.991824,10001,MN,110,W 27 ST,95,Midtown-Midtown South
5268,37203239,JUSTIN MANAGEMENT,E482475,HR-2,PROVIDE FSD & DEPUTY FSD,6/28/2017,OPEN,127 W 26 ST,1015037,105,3,1008020022,40.745484,-73.992516,10001,MN,127,W 26 ST,95,Midtown-Midtown South
13499,33208992,NYC DEPT OF PARKS,E529135,SPPA 4,NO PA PERMIT,9/5/2018,OPEN,9 W 124 ST,1053460,110,9,1017220030,40.806191,-73.943301,10027,MN,9,W 124 ST,200,Central Harlem South
7214,87045589,PIRGOS FOOD CORP,E499870,SPPA 5,PREMISE ALTERED/UNSAFE-REVOKE PERMIT,1/3/2018,OPEN,244 MADISON AVE,1017221,105,4,1008670057,40.750203,-73.981511,10016,MN,244,MADISON AVE,82,Murray Hill-Kips Bay
43427,35217918,CAFE GRILL,E481715,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,8/4/2017,OPEN,95-20 ASTORIA BLVD,4032924,403,21,4013750010,40.762373,-73.87335,11369,QN,95-20,ASTORIA BLVD,353,East Elmhurst
29886,28169027,WAVECREST MGMT TEAM,E248696,SPK 8,CONDUCT TRIP TEST OF AUTO SPK DRY VALVE,9/17/2008,OPEN,940 GATES AVE,3044711,303,41,3016380006,40.688848,-73.926114,11221,BK,940,GATES AVE,385,Stuyvesant Heights
10383,29153772,CLASP COLLECTION INC.,E387819,OTHER0001,SEE FOLDER INFORMATION,3/28/2014,OPEN,42 W 48 ST,1034497,105,4,1012630059,40.757894,-73.980161,10036,MN,42,W 48 ST,96,Midtown-Midtown South
31791,35198563,AGGREKO INC,E410362,OTHER0001,SEE FOLDER INFORMATION,7/28/2015,OPEN,245 MESEROLE AVE,3065442,301,33,3026040001,40.729362,-73.946552,11222,BK,245,MESEROLE AVE,573,Greenpoint
9271,27006469,HUDSON MARKET PLACE,E556395,RH-85,REINSPECTION REQUIRED,11/26/2018,OPEN,755 9 AVE,1026690,104,3,1010600036,40.764138,-73.988869,10019,MN,755,9 AVE,133,Clinton
10083,1306398,WINDEMER CHATEAU INC,E506857,STP 2,RESTORESTANDPIPESYSTEMTOPROPERWORKING,9/13/2018,OPEN,660 WEST END AVE,1033609,107,6,1012400001,40.792715,-73.974524,10025,MN,660,WEST END AVE,179,Upper West Side
51639,98000490,PRECIOUS ISLAND TEA SHOP,E559796,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,12/5/2018,OPEN,366 NEW DORP LA,5057611,502,50,5042210062,40.570575,-74.110464,10306,SI,366,NEW DORP LA,134,New Dorp-Midland Beach
48358,25101502,GRAB & GO DELI,E535156,RH-20,PROVIDED ACCESS PANELS,9/20/2018,OPEN,36-09 MAIN ST,4308806,407,20,4049777502,40.762695,-73.831411,11354,QN,36-09,MAIN ST,869,Flushing
27201,38129953,10 JAY LLC,E523182,OTHER0001,SEE FOLDER INFORMATION,4/24/2018,OPEN,10 JAY ST,3000002,302,33,3000010050,40.704611,-73.98706,11201,BK,10,JAY ST,21,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
32884,23105166,NYC DEPT OF EDUCATION,E521513,PA 13,PROVIDE VISIBLE SIGNS,2/12/2018,OPEN,1150 E NEW YORK AVE,3080779,316,41,3035080012,40.666214,-73.923879,11212,BK,1150,E NEW YORK AVE,900,Brownsville
1950,38241899,ESCUELA HISPANA MONTESSO,E444247,RH-13,PROVIDE APPROVED FILTERS,7/9/2018,OPEN,180 SUFFOLK ST,1004240,103,2,1003500008,40.721174,-73.984519,10002,MN,180,SUFFOLK ST,3001,Chinatown
10778,87013090,MTA NYC TRANSIT,E477780,STP 23,ARRANGE 5YR STANDPIPE FLOW PRESSURE TST,8/11/2016,OPEN,347 MADISON AVE,1035376,105,4,1012790048,40.754387,-73.977713,10017,MN,347,MADISON AVE,94,Midtown-Midtown South
25993,38133047,VENICE REST PIZZERIA,E522632,RH-14,PROVIDE FILTERS ARE INSTALLED AT 45 DEG,4/19/2018,OPEN,1539 UNIONPORT RD,2096652,209,18,2039387501,40.836638,-73.857508,10462,BX,1539,UNIONPORT RD,212,Parkchester
41983,531012,FEIN BROS STATE,E466262,SPK 63,REMOVE DECK STRUCTURE,12/16/2015,OPEN,21-01 BORDEN AVE,4000530,402,26,4000690001,40.740764,-73.949523,11101,QN,21-01,BORDEN AVE,1,Hunters Point-Sunnyside-West Maspeth
31727,38345328,CROSSETT INC,E510959,HCU36,,10/16/2018,OPEN,245 MESEROLE AVE,3065442,301,33,3026040001,40.729362,-73.946552,11222,BK,245,MESEROLE AVE,573,Greenpoint
21980,32169369,NYC DEPT OF EDUCATION,E493731,SPPA 4,NO PA PERMIT,11/29/2018,OPEN,681 KELLY ST,2005133,202,17,2026860020,40.81599,-73.90176,10455,BX,681,KELLY ST,83,Longwood
51176,20005294,THE MULLIGAN PUBLIC,E484940,RH-86,HYRDOSTATIC TEST REQUIRED,1/10/2017,OPEN,1736 VICTORY BLVD,5017874,501,49,5007070010,40.612936,-74.121724,10314,SI,1736,VICTORY BLVD,16901,Westerleigh
10904,94015955,MISSION OF GHANA,E240794,HRU-16,PROVIDE FIREGUARD-OFFICE BLDG.,11/24/2008,OPEN,19 E 47 ST,1035418,105,4,1012830014,40.756337,-73.977185,10017,MN,19,E 47 ST,94,Midtown-Midtown South
19430,99034696,1896 CORP,E 515076,HRU-14A,DISCONTINUE STORAGE-ELECT CLOSETS,8/30/2017,OPEN,19 E 57 ST,1086164,105,4,1012930014,40.76267,-73.972582,10022,MN,19,E 57 ST,11202,Midtown-Midtown South
37788,38229787,FLATLANDS & 107 CO LLC,E520958,SPK 1,INSTALL AUTO WET SPKR SYSTEM THRU,6/27/2018,OPEN,901 E 107 ST,3230692,318,46,3082150022,40.648146,-73.892157,11236,BK,901,E 107 ST,984,Canarsie
4744,89044739,NEWMARK & COMPANY,E541579,HRU-13,RESTORE FIRE ALARM SYSTEM,8/3/2018,OPEN,322 8 AVE,1014225,105,3,1007760001,40.747205,-73.996608,10001,MN,322,8 AVE,95,Midtown-Midtown South
50847,38062261,CURRY LEAF,E522704,RH-85,REINSPECTION REQUIRED,2/21/2018,OPEN,17 CORSON AVE,5000296,501,49,5000180074,40.638336,-74.079574,10301,SI,17,CORSON AVE,11,West New Brighton-New Brighton-St. George
35201,91085068,NYC DEPT OF EDUCATION,E450499,SPPA 4,NO PA PERMIT,12/15/2015,OPEN,5622 20 AVE,3131537,312,44,3055060006,40.621156,-73.982535,11204,BK,5622,20 AVE,468,Borough Park
28924,33288879,DDC HEALTH UNIT,E413317,OTHER0001,SEE FOLDER INFORMATION,10/17/2013,OPEN,295 FLATBUSH AVE,3028334,308,35,3011500006,40.679007,-73.973452,11217,BK,295,FLATBUSH AVE,161,Prospect Heights
46478,89056527,SAMARITAN VILLAGE,E397797,EAP-4,PROVIDE EAPD HOLDING A COF,1/12/2016,OPEN,138-02 QUEENS BLVD,4206508,408,24,4096480001,40.70836,-73.818724,11435,QN,138-02,QUEENS BLVD,214,Briarwood-Jamaica Hills
51367,24167280,PS 69 DANIEL TOMPKINS,E325962,PBU-56,maint corridors free of storage,5/12/2011,OPEN,144 KEATING PL,5037541,502,51,5023660073,40.59122,-74.157569,10314,SI,144,KEATING PL,27705,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
28923,34037630,DEPT OF HEALTH & MEN HYG,E548607,OTHER0001,SEE FOLDER INFORMATION,6/22/2018,OPEN,295 FLATBUSH AVE,3028334,308,35,3011500006,40.679007,-73.973452,11217,BK,295,FLATBUSH AVE,161,Prospect Heights
6411,89005177,BONA-FIDE ESTATES,E434301,HRU-21,REMOVE ILLEGAL LOCKING DEVICES,1/22/2015,OPEN,48 W 38 ST,1015982,105,4,1008390073,40.751705,-73.985048,10018,MN,48,W 38 ST,84,Midtown-Midtown South
44949,21034830,"JIN XIA,",E560660,OTHER0001,SEE FOLDER INFORMATION,11/1/2018,OPEN,134-02 32 AVE,4111953,407,20,4049480001,40.767031,-73.833778,11354,QN,134-02,32 AVE,869,Flushing
40280,35175355,NYC DHS,E500757,HT-4,PROVIDE FSP FOR APPROVAL-HOTEL,12/30/2016,OPEN,269 SKILLMAN AVE,3338306,301,34,3028850001,40.716897,-73.939158,11211,BK,269,SKILLMAN AVE,449,East Williamsburg
9230,37100575,HARTLEY HOUSE,E489909,RH-24,INSULATION OF GREASE DUCTS,3/27/2017,OPEN,413 W 46 ST,1026491,104,3,1010560027,40.761359,-73.991269,10036,MN,413,W 46 ST,127,Clinton
26949,38029328,OWNER OF 700 EXTERIOR ST,E0504025,PA 32,HAVE I.F.A. RESTORED TO WORKING ORDER,1/26/2018,OPEN,700 EXTERIOR ST,2119099,204,8,2023570045,40.823928,-73.929936,10451,BX,700,EXTERIOR ST,63,West Concourse
32727,95015053,NYC DEPT OF EDUCATION,E521384,SPPA 4,NO PA PERMIT,12/27/2017,OPEN,231 PALMETTO ST,3076460,304,37,3033430001,40.695642,-73.91541,11221,BK,231,PALMETTO ST,433,Bushwick North
40439,87014049,NYCHA,E561087,SPPA 4,NO PA PERMIT,10/3/2018,OPEN,110 W 9 ST RH,3339411,306,38,3005380001,40.675722,-74.002405,11231,BK,110,W 9 ST RH,85,Carroll Gardens-Columbia Street-Red Hook
40736,29077104,NYC CUNY-BKLY COLLEGE,E466068,SPK 14,PROVIDE A ONE INCH INSPECTORÆS TEST VAL,6/8/2016,OPEN,2900 BEDFORD AVE,3347326,314,45,3075520100,40.63176,-73.953481,11210,BK,2900,BEDFORD AVE,772,Flatbush
29481,24158818,PS 221 T L'OVERTURE,E311049,PBU-68,Disc illegal stora Class1flamma,9/14/2011,OPEN,791 EMPIRE BLVD,3038372,309,35,3014230014,40.663933,-73.936058,11213,BK,791,EMPIRE BLVD,355,Crown Heights South
