VIO_ID,ACCT_NUM,ACCT_OWNER,VIOLATION_NUM,VIO_LAW_NUM,VIO_LAW_DESC,VIO_DATE,ACTION,PREM_ADDR,BIN,COMMUNITY.BOARD,COUNCIL.DISTRICT,BBL,LATITUDE,LONGITUDE,POSTCODE,BOROUGH,NUMBER,STREET,CENSUS.TRACT,NTA
35543,97053482,UNITED HARMONY GROUP INC,E480477,RH-1,INSTALL FIRE PROTECTION ORDER,8/14/2017,OPEN,6817 8 AVE,3142983,310,43,3057700003,40.630414,-74.01452,11220,BK,6817,8 AVE,12801,Dyker Heights
30128,91078733,UNITED GRAND CHAP. ORD.,E389897,SPPA 4,NO PA PERMIT,8/8/2013,OPEN,441 WILLOUGHBY AVE,3048740,303,36,3017580001,40.693806,-73.951932,11206,BK,441,WILLOUGHBY AVE,253,Bedford
38321,26088955,TASTE THE ISLAND,E521732,RH1,REQUIRED SYS NOT PROVIDED-INSTALL ORDERS,3/31/2018,OPEN,1000 E 46 ST,3255574,317,45,3050220013,40.636569,-73.932958,11203,BK,1000,E 46 ST,836,East Flatbush-Farragut
35141,31267008,P.S. 192,E557404,PBU-30,PROVIDE OR REPAIR A DOOR,10/2/2018,OPEN,4715 18 AVE,3128909,312,44,3054450001,40.628982,-73.979845,11204,BK,4715,18 AVE,476,Borough Park
33663,87055968,NYC DEPT OF EDUCATION,E561436,PA 29,INSTAL EXIT LIGHTS AS REQUIRED,10/9/2018,OPEN,370 FOUNTAIN AVE,3095977,305,42,3042780001,40.670064,-73.87456,11208,BK,370,FOUNTAIN AVE,1118,East New York
32082,26043489,TORST(1FL),E530321,RH-87,SUBMIT AMENDED PLANS,8/16/2018,OPEN,615 MANHATTAN AVE,3066710,301,33,3026790013,40.723393,-73.950839,11222,BK,615,MANHATTAN AVE,569,Greenpoint
29763,34154344,SAJOMA GOURMET DELI(1FL),E 374111,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,12/11/2014,OPEN,57 MALCOLM X BLVD,3043641,303,36,3016120008,40.692133,-73.930583,11221,BK,57,MALCOLM X BLVD,387,Stuyvesant Heights
27916,38091781,DINOSAUR BAR-B-QUE,E522849,RH-53,SEMI ANNUAL INSPECTION & RECORDS REQ.,3/12/2018,OPEN,604 UNION ST,3007368,306,39,3004410021,40.677558,-73.98411,11215,BK,604,UNION ST,119,Park Slope-Gowanus
27717,89046007,111 LIVINGTSTON ST LLC,E517657,OTHER0001,SEE FOLDER INFORMATION,11/30/2018,OPEN,111 LIVINGSTON ST,3002555,302,33,3002660001,40.691533,-73.989845,11201,BK,111,LIVINGSTON ST,9,Brooklyn Heights-Cobble Hill
41864,7123979,NYC HOUSING AUTHORITY,E407935,FO 4,SEAL TANK,5/14/2015,OPEN,2950 W 35 ST,3830901,313,47,3070460022,40.573431,-74.000886,11224,BK,2950,W 35 ST,342,Seagate-Coney Island
38674,37277878,FLAUM APPETIZING(LFU),E481755,RH-77,DISCONTINUE SOLID FUEL COOKING OPERAT,8/31/2017,OPEN,288 SCHOLES ST,3325801,301,34,3030470001,40.709193,-73.936776,11206,BK,288,SCHOLES ST,485,Bushwick South
39606,31232648,CHAI PIZZA(1-FRONT/REAR),E350489,RH-2,LEGALIZE EXTINGUISHING SYSTEM -NO RECORD,1/23/2014,OPEN,777 KENT AVE,3334524,303,33,3018840018,40.697717,-73.959704,11205,BK,777,KENT AVE,1237,Bedford
34122,38232120,ISLAND GROVE REST.,E530673,RH-85,REINSPECTION REQUIRED,7/5/2018,OPEN,5600 CLARENDON RD,3106043,317,45,3047770001,40.644559,-73.923583,11203,BK,5600,CLARENDON RD,946,Rugby-Remsen Village
34691,27105428,HAFIZ INC,E492644,OTHER0001,SEE FOLDER INFORMATION,11/28/2018,OPEN,571 CONEY ISLAND AVE,3118156,314,40,3051410023,40.643335,-73.969485,11218,BK,571,CONEY ISLAND AVE,1522,Flatbush
33568,22059315,TRUE FLAVORZ INC,E412076,RH-3,LEGALIZE - SYSTEM ALTERED,7/1/2014,OPEN,1073 LIBERTY AVE,3093582,305,37,3041710030,40.678535,-73.86975,11208,BK,1073,LIBERTY AVE,1190,Cypress Hills-City Line
28056,30122915,RED HOOK FOOD CORP,E431847,RH-20,PROVIDED ACCESS PANELS,7/14/2015,OPEN,603 CLINTON ST,3008516,306,38,3005520003,40.674647,-74.001564,11231,BK,603,CLINTON ST,53,Carroll Gardens-Columbia Street-Red Hook
37869,31160062,J.H.S. 078 ROY H. MANN,E525215,OTHER0001,SEE FOLDER INFORMATION,4/5/2018,OPEN,1420 E 68 ST,3236496,318,46,3083880002,40.620784,-73.913007,11234,BK,1420,E 68 ST,69602,Georgetown-Marine Park-Bergen Beach-Mill Basin
35249,26185769,FER M BAKERY,E271945,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,5/11/2009,OPEN,6321 20 AVE,3133255,311,47,3055420002,40.617132,-73.984911,11204,BK,6321,20 AVE,254,Bensonhurst West
40540,70035316,TRIBORO BRDG&TUNL AUTH.,E506338,OTHER0001,SEE FOLDER INFORMATION,6/8/2018,OPEN,160 HAMILTON AVE,3342916,306,38,3005050039,40.680222,-74.005409,11231,BK,160,HAMILTON AVE,59,Carroll Gardens-Columbia Street-Red Hook
28476,31234503,BOGOTA LLC,E529699,PA 10,REMOVE LOCKING DEVICES FROM EXITS,11/23/2018,OPEN,141 5 AVE,3019401,306,39,3009470011,40.678169,-73.979004,11217,BK,141,5 AVE,131,Park Slope-Gowanus
29190,25042409,THE PRICE IS RIGHT,E285403,RH-81,PROVIDE CLEANING & OPER INST & DUCT SKET,10/29/2009,OPEN,781 FRANKLIN AVE,3032118,308,35,3012520010,40.672069,-73.957195,11238,BK,781,FRANKLIN AVE,219,Crown Heights North
34108,95050118,"CAFE ALTA 21,INC",E 155166,RH8,OUTDATED SYSTEM-UPDATE NECESSARY,6/30/2008,OPEN,1088 UTICA AVE,3105276,317,45,3047600008,40.646109,-73.930138,11203,BK,1088,UTICA AVE,850,East Flatbush-Farragut
39497,92117043,NYC DEPT OF EDUCATION,E511667,PA 32,HAVE I.F.A. RESTORED TO WORKING ORDER,7/5/2018,OPEN,5010 6 AVE,3332126,307,38,3007920026,40.643756,-74.008706,11220,BK,5010,6 AVE,98,Sunset Park East
37594,22108070,KFC,E534880,RH-3,LEGALIZE - SYSTEM ALTERED,8/23/2018,OPEN,2160 FLATBUSH AVE,3220769,318,46,3078890056,40.616962,-73.931085,11234,BK,2160,FLATBUSH AVE,652,Georgetown-Marine Park-Bergen Beach-Mill Basin
38532,6793400,NYC HOUSING AUTH,E417025,FO 4,SEAL TANK,1/22/2016,OPEN,3020 SURF AVE,3322042,313,47,3070670001,40.572266,-73.996356,11224,BK,3020,SURF AVE,340,Seagate-Coney Island
33167,28229664,P.S.#292(1FL),E383319,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,5/28/2013,OPEN,307 VERMONT ST,3083931,305,42,3037400001,40.671614,-73.893328,11207,BK,307,VERMONT ST,1144,East New York (Pennsylvania Ave)
28681,35094168,CUSHMAN & WAKEFIELD,E539645,OTHER0001,SEE FOLDER INFORMATION,10/11/2018,OPEN,500 5 AVE,3023160,306,39,3010280037,40.667397,-73.988124,11215,BK,500,5 AVE,139,Park Slope-Gowanus
28270,31269087,PS 169 SUNSET PARK,E507357,PBU-45,Adeq aisle space control valve,12/1/2017,OPEN,4305 7 AVE,3011002,307,38,3007320001,40.645792,-74.001687,11232,BK,4305,7 AVE,92,Sunset Park East
35267,6299671,ROSE VORIS,E502439,FO 4,SEAL TANK,8/14/2018,OPEN,6503 20 AVE,3134005,311,47,3055560009,40.616203,-73.985797,11204,BK,6503,20 AVE,256,Bensonhurst West
29243,96027875,MEDGAR EVERS COLLEGE,E494864,STP 23,ARRANGE 5YR STANDPIPE FLOW PRESSURE TST,8/1/2017,OPEN,1650 BEDFORD AVE,3034075,309,35,3012940001,40.666291,-73.957728,11225,BK,1650,BEDFORD AVE,325,Crown Heights South
28655,21074257,BARTOTO,E559006,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,9/6/2018,OPEN,411 11 ST,3022746,306,39,3010180086,40.666909,-73.984669,11215,BK,411,11 ST,151,Park Slope-Gowanus
38030,99041410,GUEST HOUSE (-1&1FL),E416906,RH-3,LEGALIZE - SYSTEM ALTERED,12/1/2015,OPEN,282 BRIGHTON BEACH AVE,3245053,313,48,3086850004,40.576684,-73.964515,11235,BK,282,BRIGHTON BEACH AVE,36001,Brighton Beach
27728,38394367,MARY MCDOWELL FRIENDS HS,E525961,OTHER0001,SEE FOLDER INFORMATION,12/3/2018,OPEN,23 SIDNEY PL,3002579,302,33,3002670019,40.69224,-73.994317,11201,BK,23,SIDNEY PL,7,Brooklyn Heights-Cobble Hill
29765,34095034,SAJOMA GOURMET DELI(1FL),E411908,RH-1,INSTALL FIRE PROTECTION ORDER,4/3/2014,OPEN,57 MALCOLM X BLVD,3043641,303,36,3016120008,40.692133,-73.930583,11221,BK,57,MALCOLM X BLVD,387,Stuyvesant Heights
32741,34098848,EVERGREEN BAPTIST CHURCH,E475721,RH-55,QUARTERLY RECORD CLEANING AND COF,10/11/2016,OPEN,455 EVERGREEN AVE,3076616,304,34,3033500060,40.691709,-73.917907,11221,BK,455,EVERGREEN AVE,417,Bushwick South
27392,70001201,ALLIED PROP GROUP LLC,E428249,SPK 7,ARRANGE 5 YEAR HYDRO TEST OF SPK SYS,1/23/2015,OPEN,523 FULTON ST,3000323,302,33,3001460053,40.690372,-73.983954,11201,BK,523,FULTON ST,15,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
36185,32072126,PARKWAY CONDO,E360466,SPK 42,PROVIDE ACCESS TO SIA CONN,11/18/2015,OPEN,1440 W 4 ST,3173429,311,44,3065807501,40.611043,-73.978512,11204,BK,1440,W 4 ST,434,Bensonhurst East
29131,24158743,PS 289 GEORGE V BROWER,E323102,PBU-55,discon storag in electrical room,5/11/2011,OPEN,900 ST MARKS AVE,3031050,308,36,3012290028,40.674237,-73.942392,11213,BK,900,ST MARKS AVE,341,Crown Heights North
35189,36190759,BARKAI YESHIVAH,E544316,PBU-40,Prov CoF for maint of spk/IFA,3/15/2018,OPEN,5302 21 AVE,3131092,312,44,3054951138,40.621973,-73.977012,11204,BK,5302,21 AVE,464,Borough Park
36962,91022632,CONEY DELI,E473700,RH-50,REPAIR DEFECTIVE/CLOGGED NOZZLES & CAPS,7/27/2016,OPEN,2616 OCEAN PKWY,3196063,313,47,3072380048,40.586158,-73.966713,11235,BK,2616,OCEAN PKWY,37401,Gravesend
27748,34061523,RITE AID STORE #10571,E413478,OTHER0001,SEE FOLDER INFORMATION,1/30/2014,OPEN,120 COURT ST,3002800,302,33,3002760047,40.689988,-73.992503,11201,BK,120,COURT ST,9,Brooklyn Heights-Cobble Hill
36942,34076414,AHI EZER YESHIVA CONG.,E530418,RH-8,ARRANGE FOR A MICRO-SWITCH RETEST,10/30/2018,OPEN,2433 OCEAN PKWY,3195384,315,48,3072010001,40.590254,-73.964667,11235,BK,2433,OCEAN PKWY,370,Brighton Beach
38549,87127908,ST GEORGE CHURCH,E511500,SPPA 5,PREMISE ALTERED/UNSAFE-REVOKE PERMIT,2/7/2018,OPEN,794 MARCY AVE,3322225,303,36,3018080051,40.686738,-73.947957,11216,BK,794,MARCY AVE,251,Bedford
39409,32217481,NYC DEPT OF EDUCATION,E 462249,RH-1,INSTALL FIRE PROTECTION ORDER,6/20/2016,OPEN,801 PARK PL,3330794,308,36,3012330026,40.673938,-73.951354,11216,BK,801,PARK PL,31701,Crown Heights North
40619,35105360,NYC EDU,E438707,OTHER0001,SEE FOLDER INFORMATION,4/3/2015,OPEN,1 43 ST,3345662,307,38,3007150001,40.655345,-74.015954,11232,BK,1,43 ST,18,Sunset Park West
29281,36067742,SUSHI SPOT,E472307,RH-22,TERMINATION OF GREASE DUCTS Û 10 FOOT,2/17/2016,OPEN,426 KINGSTON AVE,3034644,309,35,3013110044,40.664366,-73.942978,11225,BK,426,KINGSTON AVE,331,Crown Heights South
32402,24157851,PS 120 CARLOS TAPIA,E314850,PBU-55,discon storag in electrical room,7/28/2011,OPEN,18 BEAVER ST,3071806,304,34,3031370026,40.700652,-73.93772,11206,BK,18,BEAVER ST,389,Bushwick South
39345,38133674,CLPF-44 BERRY LP,E528160,PA 33,PROVIDE ADEQUATE PASSAGEWAY/EXIT,4/19/2018,OPEN,44 BERRY ST,3329920,301,33,3022897501,40.721102,-73.956646,11249,BK,44,BERRY ST,557,North Side-South Side
41794,36328037,GREAT WALL KITCHEN,E484352,RH-23,ROOF TOP TERMINATION,9/28/2016,OPEN,60 HENRY ST,3818138,302,33,3002210020,40.699297,-73.99244,11201,BK,60,HENRY ST,1,Brooklyn Heights-Cobble Hill
33972,87024899,RENEWAL MINITRIES,E561773,SPPA 4,NO PA PERMIT,11/5/2018,OPEN,837 UTICA AVE,3102141,317,41,3046760053,40.652649,-73.930156,11203,BK,837,UTICA AVE,868,Rugby-Remsen Village
29459,6993075,426 LAFAYETTE AVE REALTY,E432817,OTHER0001,SEE FOLDER INFORMATION,2/27/2017,OPEN,970 EASTERN PKWY,3037509,309,35,3013950009,40.668595,-73.936213,11213,BK,970,EASTERN PKWY,353,Crown Heights North
38682,36053973,NYCHA,E290800,SPPA 4,NO PA PERMIT,10/19/2016,OPEN,228 YORK ST,3325909,302,35,3000710001,40.700812,-73.981656,11201,BK,228,YORK ST,23,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
31093,35163567,ATWEEK INC,E471505,HCU37,,8/11/2016,OPEN,183 WILSON ST,3059907,301,33,3021780001,40.706696,-73.96066,11211,BK,183,WILSON ST,535,Williamsburg
41555,35387166,BROOKLYN EVENTS CENTER,E505649,OTHER0001,SEE FOLDER INFORMATION,7/18/2018,OPEN,620 ATLANTIC AVE,3398156,302,35,3011180001,40.682571,-73.975265,11217,BK,620,ATLANTIC AVE,12902,Park Slope-Gowanus
35103,24159543,P.S. 134,E325181,PBU-21,DEFECTIVE EMERGENCY LIGHT,3/30/2011,OPEN,4001 18 AVE,3127692,314,44,3054160048,40.632129,-73.973171,11218,BK,4001,18 AVE,480,Flatbush
32827,93080307,WIN XIN KITCHEN,E439336,RH-21,ACCESS PANELS SIGNAGE,3/16/2016,OPEN,615 WILSON AVE,3079527,304,37,3034300005,40.690155,-73.906817,11207,BK,615,WILSON AVE,409,Bushwick North
36282,33135641,CHORSU SAMARKANDA(1FL),E373875,RH-2,LEGALIZE EXTINGUISHING SYSTEM -NO RECORD,8/14/2013,OPEN,461 KINGS HWY,3177125,311,44,3066570053,40.604461,-73.972761,11223,BK,461,KINGS HWY,412,Bensonhurst East
30015,24154775,BOYS & GIRLS HIGH SCHOOL,E323350,OTHER0001,SEE FOLDER INFORMATION,5/20/2011,OPEN,1700 FULTON ST,3047996,303,36,3017010001,40.678912,-73.931569,11213,BK,1700,FULTON ST,271,Crown Heights North
37909,33234907,MODELLS [KINGS PLAZA],E384028,OTHER0001,SEE FOLDER INFORMATION,8/22/2013,OPEN,5102 AVE U,3238574,318,46,3084700050,40.608301,-73.919921,11234,BK,5102,AVE U,698,Georgetown-Marine Park-Bergen Beach-Mill Basin
27985,29092954,BLOOMING PROPERTY CO,E42860706,SPK 17,RESTORE SPRINKLER SYS TO PROPER SERVICE,6/19/2015,OPEN,45 BOWNE ST,3008232,306,38,3005080010,40.681398,-74.00667,11231,BK,45,BOWNE ST,59,Carroll Gardens-Columbia Street-Red Hook
29975,90000829,MT LEBANON BAPTIST CHURC,E521093,SPPA 4,NO PA PERMIT,9/1/2017,OPEN,230 DECATUR ST,3047407,303,36,3016800009,40.681188,-73.934034,11233,BK,230,DECATUR ST,297,Crown Heights North
38065,31128143,"CAI FOODS,INC",E417448,OTHER0001,SEE FOLDER INFORMATION,10/26/2018,OPEN,1000 SURF AVE,3245158,313,47,3086960212,40.575215,-73.978649,11224,BK,1000,SURF AVE,352,Seagate-Coney Island
35376,87132130,CONGREGATION KHAL,E469773,SPPA 4,NO PA PERMIT,8/24/2016,OPEN,4820 15 AVE,3137509,312,44,3056360042,40.632747,-73.98779,11219,BK,4820,15 AVE,234,Borough Park
27520,20075925,FAST & FRESH BURRITO,E522569,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,4/3/2018,OPEN,84 HOYT ST,3000631,302,33,3001760031,40.688072,-73.986981,11201,BK,84,HOYT ST,43,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
36873,35336395,MARLBORO DELI&GRILL CORP,E556131,RH-85,REINSPECTION REQUIRED,10/9/2018,OPEN,2835 86 ST,3193262,315,47,3071430036,40.592551,-73.977971,11223,BK,2835,86 ST,386,Gravesend
39767,31122385,CUNY,E305772,OTHER0001,SEE FOLDER INFORMATION,11/19/2010,OPEN,300 JAY ST,3335892,302,33,3001280001,40.695497,-73.98772,11201,BK,300,JAY ST,13,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
34779,24117012,FOUNDATION REST LOUNGE,E480446,RH-59,PROVIDE K CLASS OR OTHER EXTINGUISHER,6/21/2017,OPEN,1254 FLATBUSH AVE,3120303,314,40,3052090019,40.639654,-73.955147,11226,BK,1254,FLATBUSH AVE,51601,Flatbush
37576,35162643,EMPIRE EQUIPMENT INC,E435450,OTHER0001,SEE FOLDER INFORMATION,6/17/2015,OPEN,4809 AVE N,3219843,318,46,3078730007,40.619037,-73.928477,11234,BK,4809,AVE N,672,Flatlands
40316,29087343,TROPICAL RESTAURANT,E 373930,RH-84,VIOLATIONS PENDING,11/10/2014,OPEN,334 MENAHAN ST,3338489,304,37,3033190030,40.700974,-73.914123,11237,BK,334,MENAHAN ST,441,Bushwick North
38324,31266471,PS 29 JOHN  M HARRIGAN,E543354,PBU-40,Prov CoF for maint of spk/IFA,11/1/2018,OPEN,425 HENRY ST,3255627,306,39,3003110001,40.686932,-73.997702,11201,BK,425,HENRY ST,45,Carroll Gardens-Columbia Street-Red Hook
30601,35167014,NYC DHS,E454664,HT-4,PROVIDE FSP FOR APPROVAL-HOTEL,6/19/2015,OPEN,85 LEXINGTON AVE,3056327,303,35,3019670068,40.686978,-73.958678,11238,BK,85,LEXINGTON AVE,233,Bedford
36256,24159691,PS 238 ANNE SULLIVAN,E311020,PBU-41A,FAIL TO COMPLY LL 58/09,8/26/2011,OPEN,1633 E 8 ST,3176229,315,44,3066400013,40.608794,-73.96457,11223,BK,1633,E 8 ST,420,Homecrest
34142,95061289,ST FRANCIS OF ASSISI RC,E561419,SPPA 4,NO PA PERMIT,10/19/2018,OPEN,400 LINCOLN RD,3106502,309,40,3047910023,40.661461,-73.949071,11225,BK,400,LINCOLN RD,804,Prospect Lefferts Gardens-Wingate
28030,98024557,DOWN UNDER PUBS LLC,E559605,RH-3,LEGALIZE - SYSTEM ALTERED,11/14/2018,OPEN,318 VAN BRUNT ST,3008375,306,38,3005290045,40.679166,-74.011037,11231,BK,318,VAN BRUNT ST,59,Carroll Gardens-Columbia Street-Red Hook
28675,34016667,MR.PIEROGI(1FL),E559415,RH-8,ARRANGE FOR A MICRO-SWITCH RETEST,12/4/2018,OPEN,126 12 ST,3023068,306,39,3010260025,40.66986,-73.993491,11215,BK,126,12 ST,117,Park Slope-Gowanus
28257,99035644,JIMMY'S AUTO SERVICE,E502487,SPRY00B31,FILE PLANS OF INSTALLATION WITH BLDGS,5/16/2018,OPEN,248 42 ST,3010791,307,38,3007220025,40.652675,-74.011243,11232,BK,248,42 ST,2,Sunset Park West
28627,24035909,EMPIRE EXPRESS,E559715,RH-13,PROVIDE APPROVED FILTERS,11/27/2018,OPEN,319 9 ST,3022142,306,39,3010050073,40.669181,-73.985664,11215,BK,319,9 ST,137,Park Slope-Gowanus
31304,31171259,THE MEATBALL SHOP,E530197,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,9/10/2018,OPEN,170 BEDFORD AVE,3061924,301,33,3023190020,40.718242,-73.957547,11249,BK,170,BEDFORD AVE,553,North Side-South Side
29918,35174408,NYC DHS,E509081,MTF611-2,,1/17/2018,OPEN,357 MARCUS GARVEY BLVD,3045367,303,36,3016490001,40.685114,-73.937255,11221,BK,357,MARCUS GARVEY BLVD,275,Stuyvesant Heights
37410,28056307,KREYOL FLAVOR,E530073,RH-3,LEGALIZE - SYSTEM ALTERED,8/1/2018,OPEN,1738 FLATBUSH AVE,3207312,318,45,3075980035,40.627746,-73.942659,11210,BK,1738,FLATBUSH AVE,740,Flatlands
37010,37093150,BRIGHTON BEACH ALC,E461773,PBU-33,Rem draw bolts/lock from exit door,1/18/2018,OPEN,25 BRIGHTON 4 RD,3196378,313,48,3072610201,40.583323,-73.963663,11235,BK,25,BRIGHTON 4 RD,366,Brighton Beach
35352,35344134,BETH JACOB OF BORO PARK,E430581,OTHER0001,SEE FOLDER INFORMATION,5/28/2015,OPEN,1371 46 ST,3136747,312,44,3056170043,40.635665,-73.988274,11219,BK,1371,46 ST,232,Borough Park
33526,38400230,NYC FAMOUS CHICKEN,E559307,RH-87,SUBMIT AMENDED PLANS,12/5/2018,OPEN,3367 FULTON ST,3092270,305,37,3041310009,40.684013,-73.871498,11208,BK,3367,FULTON ST,1184,Cypress Hills-City Line
35447,38331583,"LATARA, MARIA, Y",E519354,HCU38,,10/4/2018,OPEN,1057 58 ST,3140308,312,38,3056950057,40.633296,-74.002375,11219,BK,1057,58 ST,216,Borough Park
32776,31167182,NYC DEPARMENT OF ED,E479880,SPPA 1,PA PERMIT POSTED BUT MISSING PLANS,12/15/2015,OPEN,400 IRVING AVE,3076908,304,37,3033650098,40.696811,-73.911721,11237,BK,400,IRVING AVE,435,Bushwick North
30662,24184566,CHEIKH UMAR FUTIFU,E378125,RH3,FIRE SYS HAS BEEN ALTERED-LEGALIZE ORDER,10/4/2013,OPEN,1191 FULTON ST,3057465,303,36,3020000041,40.681017,-73.953961,11216,BK,1191,FULTON ST,227,Clinton Hill
40833,38344354,MS 8 K 580 MIDDLE SCHOOL,E515596,PBU-84,Prov clearance to light fixtures,10/1/2018,OPEN,105 TECH PL,3348041,302,33,3001310001,40.695432,-73.985603,11201,BK,105,TECH PL,13,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
40699,32224784,BISHOP HUCLES NURS HOME,E525607,OTHER0001,SEE FOLDER INFORMATION,7/28/2018,OPEN,835 HERKIMER ST,3347027,303,36,3017030014,40.678872,-73.925726,11233,BK,835,HERKIMER ST,299,Crown Heights North
38388,27116326,NYC DEPT OF SANITATION,E491693,OTHER0001,SEE FOLDER INFORMATION,11/20/2017,OPEN,10502 AVE D,3256921,318,42,3081380001,40.653267,-73.900229,11236,BK,10502,AVE D,1098,East New York
41421,36333144,LIVINGSTON MGMT SERVICES,E459340,OTHER0001,SEE FOLDER INFORMATION,8/30/2016,OPEN,572 5 AVE,3396871,307,39,3010520044,40.664908,-73.990153,11215,BK,572,5 AVE,141,Park Slope-Gowanus
39426,30140495,LINDA'S RIB KAGE(1FL),E484278,RH-3,LEGALIZE - SYSTEM ALTERED,10/7/2016,OPEN,258 HALSEY ST,3331251,303,36,3018460009,40.682408,-73.943501,11216,BK,258,HALSEY ST,269,Bedford
32411,31170640,NYC DEPT OF EDUCATION,E471350,PA 32,HAVE I.F.A. RESTORED TO WORKING ORDER,6/16/2016,OPEN,18 BEAVER ST,3071806,304,34,3031370026,40.700652,-73.93772,11206,BK,18,BEAVER ST,389,Bushwick South
35438,36334043,JEWISH BOARD FAMILY SVC',E525601,OTHER0001,SEE FOLDER INFORMATION,7/17/2018,OPEN,1358 56 ST,3140101,312,44,3056910037,40.630114,-73.995051,11219,BK,1358,56 ST,240,Borough Park
36901,32108904,JOHN DEWEY H.S.(1FL),E382267,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,7/22/2013,OPEN,2475 STILLWELL AVE,3194998,313,47,3071850020,40.587637,-73.981505,11223,BK,2475,STILLWELL AVE,308,Gravesend
37617,28089142,BIBLE SPEAK CHURCH(1FL),E556103,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,10/5/2018,OPEN,5205 FOSTER AVE,3222059,317,45,3079280006,40.640189,-73.926687,11203,BK,5205,FOSTER AVE,846,Rugby-Remsen Village
27218,29116118,202 PLYMOUTH RLTY,E369540,SPK 17,RESTORE SPRINKLER SYS TO PROPER SERVICE,7/6/2013,OPEN,236 PLYMOUTH ST,3000050,302,33,3000320012,40.703469,-73.983949,11201,BK,236,PLYMOUTH ST,21,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
30957,38176681,11-27 FLATBUSH AVE ASSOC,E537897,EAP-1,PREPARE EAP PLAN AS PER GUIDELINE,5/18/2018,OPEN,25 FLATBUSH AVE,3059164,302,35,3021060024,40.68802,-73.97995,11217,BK,25,FLATBUSH AVE,33,Fort Greene
32889,24160376,BROWNSVILLE ACADEMY,E323273,PBU-32,Remov all accum. rubb and storag,6/8/2011,OPEN,1150 E NEW YORK AVE,3080779,316,41,3035080012,40.666214,-73.923879,11212,BK,1150,E NEW YORK AVE,900,Brownsville
36531,98038797,KING'S PIZZA,E512032,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,3/19/2018,OPEN,1688 E 16 ST,3182978,315,48,3067980006,40.608461,-73.957472,11229,BK,1688,E 16 ST,552,Madison
38647,5594114,QUALITY AUTOMOTIVE INC,E417302,SPRY00B31,FILE PLANS OF INSTALLATION WITH BLDGS,6/11/2015,OPEN,995 REMSEN AVE,3325422,318,46,3081410046,40.64452,-73.910309,11236,BK,995,REMSEN AVE,962,Canarsie
29057,24017022,ROY HIGHTOWER,E400680,OTHER0001,SEE FOLDER INFORMATION,2/19/2016,OPEN,1140 DEAN ST,3030305,308,36,3012120016,40.676761,-73.951913,11216,BK,1140,DEAN ST,315,Crown Heights North
34980,27082320,YESHIVA SHAAREI YOSHER,E208138,RH2,NO REC OF SYS LISTED IN FILES-LEGALIZE,3/12/2009,OPEN,4102 16 AVE,3125720,312,39,3053630042,40.635448,-73.981194,11204,BK,4102,16 AVE,230,Borough Park
35347,31222920,CONGREGATION,E511666,PA 8,CEASE OPERATING TIL DOB PERMIT/APPROVAL,7/3/2018,OPEN,1164 45 ST,3136671,312,44,3056150036,40.638773,-73.992745,11219,BK,1164,45 ST,222,Borough Park
34625,87056461,MADISON SQ BOY GIRL CLUB,E521627,PA 39,PROVIDE DOOR SWING TOWARDS MEANS EGRESS,2/14/2018,OPEN,2245 BEDFORD AVE,3117297,317,40,3051070008,40.649188,-73.955387,11226,BK,2245,BEDFORD AVE,794,Erasmus
38248,38400693,CONG.DARKEI TSHIVO OF,E558981,PBU-23B,Fail maint panic/fire exit hardwar,12/3/2018,OPEN,470 KENT AVE,3251678,301,33,3021340001,40.707902,-73.968807,11249,BK,470,KENT AVE,547,North Side-South Side
31086,24154619,PS 16 LEONARD DUNKLY,E314547,PBU-22A,provide/repair defect emer. lights,6/30/2011,OPEN,157 WILSON ST,3059906,301,33,3021770001,40.705912,-73.962067,11211,BK,157,WILSON ST,535,Williamsburg
30257,94038890,POLICE ATHLETIC LEAGUE,E439857,RH-85,REINSPECTION REQUIRED,3/24/2016,OPEN,495 GATES AVE,3050974,303,36,3018090062,40.686861,-73.947015,11216,BK,495,GATES AVE,265,Bedford
38657,30011126,FAY DA MANUFACTURING,E534908,RH-3,LEGALIZE - SYSTEM ALTERED,9/24/2018,OPEN,267 MESEROLE ST,3325796,301,34,3030460042,40.708842,-73.937522,11206,BK,267,MESEROLE ST,485,Bushwick South
